scenario,adapter_mode,render_frame,late_update_sequence,sample_index_in_frame,input_event_seq,input_control,input_phase,draw_pressed_latched,draw_released_latched,confirm_latched,cancel_latched,session_state_before,session_state_after,sample_phase,event_order,mapping_source,mouse_screen_x,mouse_screen_y,ray_origin_x,ray_origin_y,ray_origin_z,ray_direction_x,ray_direction_y,ray_direction_z,ray_intersection_t,hand_x,hand_y,hand_z,marker_local_x,marker_local_y,marker_local_z,plane_origin_x,plane_origin_y,plane_origin_z,plane_normal_x,plane_normal_y,plane_normal_z,raw_candidate_x,raw_candidate_y,raw_candidate_z,independent_expected_x,independent_expected_y,independent_expected_z,mapping_error,candidate_valid,candidate_invalid_reason,accepted_appended,appended_point_count,accepted_count_before,accepted_count_after,length_before,length_after,available_before,available_after,drawing_before,drawing_after,pending_before,pending_after,backend_instance_id,backend_profile_hash,adapter_config_hash,depth_drift,mouse_influence_detected,remote_point_detected,atomic_unchanged,result
T08,Trajectory,215,74,1,209,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,216,75,1,210,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.139000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.139000000,0.900000000,-4.000000000,0.139000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,217,76,1,211,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,218,77,1,212,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.139000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.139000000,0.900000000,-4.000000000,0.139000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,219,78,1,213,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,220,79,1,214,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,221,80,1,215,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,222,81,1,216,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,223,82,1,217,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,224,83,1,218,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,225,84,1,219,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,226,85,1,220,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,227,86,1,221,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,228,87,1,222,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,229,88,1,223,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,230,89,1,224,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,231,90,1,225,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,232,91,1,226,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,233,92,1,227,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,234,93,1,228,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,235,94,1,229,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,236,95,1,230,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,237,96,1,231,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,238,97,1,232,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,239,98,1,233,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,240,99,1,234,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,241,100,1,235,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000100,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000100,0.900000000,-4.000000000,0.145000100,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,242,101,1,236,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,243,102,1,237,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,244,103,1,238,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,245,104,1,239,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,246,105,1,240,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,247,106,1,241,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,248,107,1,242,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,249,108,1,243,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,250,109,1,244,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,251,110,1,245,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.147000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.147000000,0.900000000,-4.000000000,0.147000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
